"BehaviorSpace results (NetLogo 6.2.2)"
"AntsSwarmWars.nlogo"
"3 Swarms - 1"
"08/19/2022 03:16:02:617 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-30","30"
"[run number]","nTrees","spawnChance","randomMap?","spawnRate","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","witherRate","startingCount","initFood","showPA","antWars","nEnergy","week","nFlowers","nBushes","[step]","count workers with [scent = 1]","count workers with [scent = 2]","count workers with [scent = 3]","food1Total","food2Total","food3Total"
"1188","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","12","270","100","50","0","2000","26","12","18","1490","670","930"
"1191","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","12","280","100","50","0","2000","18","30","28","950","1005","945"
"1193","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","24","270","80","50","0","2000","12","16","22","1190","985","1260"
"1192","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","12","280","100","50","0","2000","22","39","34","865","1715","1345"
"1194","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","24","270","80","50","0","2000","13","35","23","1200","1565","1050"
"1195","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","24","270","100","50","0","2000","16","17","26","850","775","1245"
"1197","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","24","280","80","50","0","2000","21","15","14","980","815","920"
"1198","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","24","280","80","50","0","2000","35","23","29","1490","1005","1200"
"1200","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","24","280","100","50","0","2000","30","20","37","1130","845","1075"
"1196","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","24","270","100","50","0","2000","42","40","15","1940","1580","990"
"1199","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","24","280","100","50","0","2000","31","36","37","1470","1130","1240"
"1201","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","36","270","80","50","0","2000","19","16","31","1145","1105","1705"
"1205","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","36","280","80","50","0","2000","28","20","17","1415","950","860"
"1207","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","36","280","100","50","0","2000","11","19","25","425","875","820"
"1202","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","36","270","80","50","0","2000","33","17","22","1600","1090","1235"
"1209","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","48","270","80","50","0","1387","9","32","34","540","1065","765"
"1204","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","36","270","100","50","0","2000","42","39","28","2155","1680","1115"
"1203","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","36","270","100","50","0","2000","26","38","23","1945","1605","1070"
"1206","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","36","280","80","50","0","2000","28","26","34","1450","1150","1530"
"1208","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","36","280","100","50","0","2000","24","12","30","800","705","1190"
"1214","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","48","280","80","50","0","1601","17","8","22","710","405","965"
"1213","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","48","280","80","50","0","1681","26","8","26","905","640","1000"
"1210","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","48","270","80","50","0","1831","37","14","9","1585","650","955"
"1211","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","48","270","100","50","0","2000","28","23","22","1340","975","1320"
"1219","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","12","270","100","50","0","1337","9","23","37","350","560","995"
"1217","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","12","270","80","50","0","1590","23","6","23","945","585","955"
"1212","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","48","270","100","50","0","2000","32","39","22","1390","1355","980"
"1218","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","12","270","80","50","0","1671","15","9","10","970","540","725"
"1215","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","48","280","100","50","0","2000","42","29","16","1470","945","735"
"1222","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","12","280","80","50","0","1461","28","25","9","810","860","330"
"1220","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","12","270","100","50","0","1691","32","20","9","1165","705","470"
"1216","0","30","false","2","150","220","false","25","false","6","6","5","45","500","false","48","280","100","50","0","2000","42","26","35","2330","1465","1150"
"1226","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","24","270","80","50","0","1449","24","30","9","1130","745","410"
"1223","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","12","280","100","50","0","1815","31","9","18","1380","575","690"
"1221","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","12","280","80","50","0","2000","30","17","13","1330","985","850"
"1233","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","36","270","80","50","0","1098","21","9","27","550","240","675"
"1225","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","24","270","80","50","0","1876","9","15","22","895","870","1000"
"1227","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","24","270","100","50","0","2000","11","10","27","460","725","1155"
"1224","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","12","280","100","50","0","2000","23","32","11","1290","1555","705"
"1229","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","24","280","80","50","0","1821","24","22","9","1055","820","530"
"1230","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","24","280","80","50","0","1585","29","9","23","1245","465","710"
"1231","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","24","280","100","50","0","1701","9","14","30","440","635","1010"
"1228","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","24","270","100","50","0","2000","34","16","21","1320","620","1025"
"1232","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","24","280","100","50","0","1742","24","25","9","1035","835","630"
"1234","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","36","270","80","50","0","1751","32","9","20","1390","525","930"
"1237","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","36","280","80","50","0","1414","12","9","21","520","350","890"
"1241","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","48","270","80","50","0","1054","17","9","26","405","330","555"
"1235","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","36","270","100","50","0","2000","25","16","22","1175","930","1220"
"1238","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","36","280","80","50","0","1804","22","9","10","900","575","500"
"1240","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","36","280","100","50","0","1618","9","17","21","475","550","585"
"1236","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","36","270","100","50","0","2000","28","17","10","1670","945","485"
"1239","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","36","280","100","50","0","2000","25","18","14","1355","760","505"
"1243","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","48","270","100","50","0","1590","9","24","31","435","935","770"
"1246","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","48","280","80","50","0","1698","23","11","9","915","495","635"
"1242","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","48","270","80","50","0","1751","32","13","9","985","565","625"
"1245","0","30","false","2","150","220","false","25","false","6","12","5","35","500","false","48","280","80","50","0","1920","17","9","27","895","810","1140"
"1253","0","30","false","2","150","220","false","25","false","6","12","5","45","500","false","12","280","80","50","0","1291","9","44","23","385","1055","520"
