"BehaviorSpace results (NetLogo 6.2.2)"
"AntsVariablesTest.nlogo"
"Baseline 2"
"08/18/2022 10:52:15:202 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","nTrees","spawnChance","spiderStability","nutrition","showPS","nPrey","showPF","nAntlions","nSpiders","initFood","startingCount","showPA","nEnergy","week","antWars","nFlowers","nBushes","spawnRate","witherRate","[step]","count workers","food1Total","storedFoodTEST","count [bushes in-radius 10] of patch 0 0","count [bushes in-radius 20] of patch 0 0","count [bushes in-radius 30] of patch 0 0"
"1659","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","2","2","2000","12","2255","59","1","3","5"
"1662","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","1936","16","2075","159","1","3","5"
"1660","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","2","5","2000","33","2620","263","1","3","5"
"1664","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","2000","47","3235","174","1","3","5"
"1663","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","2000","12","2305","70","1","3","5"
"1665","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","2","10","2000","46","3295","184","1","3","5"
"1666","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","2000","48","4655","1315","1","3","5"
"1668","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","2000","48","4975","1392","1","3","5"
"1667","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","2","2000","48","4450","1033","1","3","5"
"1672","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","1680","48","4710","2003","1","3","5"
"1670","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","1882","48","5355","2006","1","3","5"
"1669","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","2000","48","5445","1803","1","3","5"
"1671","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","5","2000","48","4810","1547","1","3","5"
"1677","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","41","1245","842","1","3","5"
"1675","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","41","1345","865","1","3","5"
"1676","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","2","2000","41","1230","785","1","3","5"
"1678","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","44","1450","981","1","3","5"
"1674","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","1911","48","5420","2002","1","3","5"
"1673","25","30","100","100","false","25","false","5","2","500","40","false","500","80","35","50","15","10","10","1989","48","5665","2009","1","3","5"
"1679","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","42","1650","1202","1","3","5"
"1681","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","44","1485","992","1","3","5"
"1680","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","5","2000","43","1470","1003","1","3","5"
"1690","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","856","48","2010","2003","1","3","5"
"1693","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","743","48","2020","2002","1","3","5"
"1682","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","47","1755","1268","1","3","5"
"1694","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","739","48","1980","2004","1","3","5"
"1686","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","1582","48","2360","2003","1","3","5"
"1683","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","1","10","2000","41","1545","1083","1","3","5"
"1688","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","1465","48","2340","2002","1","3","5"
"1684","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","2000","45","1825","1331","1","3","5"
"1695","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","2","837","48","2070","2002","1","3","5"
"1689","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","1591","48","2350","2007","1","3","5"
"1685","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","2","2000","47","2205","1701","1","3","5"
"1687","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","5","2000","46","2265","1745","1","3","5"
"1696","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","990","48","2110","2008","1","3","5"
"1691","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","1615","48","2440","2002","1","3","5"
"1697","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","846","48","2070","2005","1","3","5"
"1701","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","751","48","1960","2002","1","3","5"
"1699","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","849","48","2070","2007","1","3","5"
"1698","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","5","971","48","2160","2007","1","3","5"
"1700","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","10","10","820","48","2070","2007","1","3","5"
"1692","25","30","100","100","false","25","false","5","2","500","40","false","500","200","35","50","15","2","10","1889","48","2535","2004","1","3","5"
"1704","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","1661","17","745","8","1","3","5"
"1702","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","2000","4","920","8","1","3","5"
"1703","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","2","1956","3","870","12","1","3","5"
"1707","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","2000","19","1160","10","1","3","5"
"1706","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","2000","7","1030","9","1","3","5"
"1705","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","5","2000","29","1135","10","1","3","5"
"1710","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","11","1105","10","1","3","5"
"1709","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","46","1485","10","1","3","5"
"1708","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","1","10","2000","16","1110","9","1","3","5"
"1711","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","29","1665","10","1","3","5"
"1715","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","53","1905","10","1","3","5"
"1713","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","106","2370","10","1","3","5"
"1712","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","2","2000","89","2280","10","1","3","5"
"1714","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","220","3150","20","1","3","5"
"1717","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","155","3010","50","1","3","5"
"1716","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","5","2000","212","3180","10","1","3","5"
"1719","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","171","2645","19","1","3","5"
"1729","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","2","765","10","1","3","5"
"1726","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","1663","253","4940","2001","1","3","5"
"1718","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","2","10","2000","301","3340","10","1","3","5"
"1730","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","18","1090","10","1","3","5"
"1731","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","2","2000","13","800","10","1","3","5"
"1723","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","1913","289","5575","2004","1","3","5"
"1722","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","301","5620","1761","1","3","5"
"1720","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","315","5855","1804","1","3","5"
"1721","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","2","2000","317","5985","1952","1","3","5"
"1732","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","2000","51","1305","10","1","3","5"
"1724","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","2000","325","6065","1892","1","3","5"
"1725","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","5","2000","330","4850","757","1","3","5"
"1727","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","2000","324","5685","1540","1","3","5"
"1733","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","2000","41","1280","10","1","3","5"
"1734","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","5","2000","22","1155","10","1","3","5"
"1728","25","30","100","220","false","25","false","5","2","500","40","false","150","60","35","50","15","10","10","2000","330","5860","1722","1","3","5"
"1736","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","15","1185","10","1","3","5"
"1735","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","139","1900","10","1","3","5"
"1737","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","1","10","2000","30","1190","10","1","3","5"
"1747","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","1197","101","3090","2009","1","3","5"
"1748","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","1197","103","3115","2005","1","3","5"
"1738","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","200","2285","37","1","3","5"
"1754","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","829","53","2410","2003","1","3","5"
"1739","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","199","2415","50","1","3","5"
"1743","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","205","2795","429","1","3","5"
"1752","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","1162","96","2845","2005","1","3","5"
"1751","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","1121","88","2950","2011","1","3","5"
"1741","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","203","2280","10","1","3","5"
"1750","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","5","1337","128","3285","2003","1","3","5"
"1742","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","5","2000","212","2905","375","1","3","5"
"1740","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","2","2000","194","2240","10","1","3","5"
"1755","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","1010","75","2725","2002","1","3","5"
"1744","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","176","2180","43","1","3","5"
"1745","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","208","2720","347","1","3","5"
"1746","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","2","10","2000","212","3175","713","1","3","5"
"1749","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","2","2000","225","4810","1925","1","3","5"
"1753","25","30","100","220","false","25","false","5","2","500","40","false","150","80","35","50","15","10","10","1677","174","4045","2002","1","3","5"
"1759","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","51","1765","1111","1","3","5"
"1758","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","52","1090","377","1","3","5"
"1757","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","50","1195","541","1","3","5"
"1760","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","53","1550","913","1","3","5"
"1761","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","5","2000","49","1485","776","1","3","5"
"1756","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","2","2000","52","1360","709","1","3","5"
"1762","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","52","1530","897","1","3","5"
"1763","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","51","1495","781","1","3","5"
"1764","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","1","10","2000","53","1730","1057","1","3","5"
"1765","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","51","2455","1739","1","3","5"
"1766","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","51","2540","1784","1","3","5"
"1770","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","1278","50","2275","2002","1","3","5"
"1768","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","1766","51","2580","2001","1","3","5"
"1769","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","5","1913","52","2625","2002","1","3","5"
"1776","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","664","47","1935","2005","1","3","5"
"1767","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","2","2000","53","2635","1933","1","3","5"
"1774","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","909","49","2090","2003","1","3","5"
"1777","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","745","48","1925","2002","1","3","5"
"1778","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","786","48","1925","2003","1","3","5"
"1780","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","754","46","1875","2004","1","3","5"
"1782","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","629","48","1880","2004","1","3","5"
"1781","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","10","755","47","1950","2007","1","3","5"
"1775","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","2","1170","51","2210","2007","1","3","5"
"1779","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","10","5","976","48","2130","2005","1","3","5"
"1772","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","1590","51","2465","2002","1","3","5"
"1771","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","1864","54","2650","2001","1","3","5"
"1773","25","30","100","220","false","25","false","5","2","500","40","false","150","200","35","50","15","2","10","1717","52","2525","2001","1","3","5"
"1783","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","1576","26","650","14","1","3","5"
"1784","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","1536","29","910","6","1","3","5"
"1785","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","2","1716","11","640","50","1","3","5"
"1787","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","1656","15","785","78","1","3","5"
"1788","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","1716","12","990","58","1","3","5"
"1786","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","5","1711","22","1090","102","1","3","5"
"1790","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","1716","45","1295","63","1","3","5"
"1791","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","1716","48","1370","86","1","3","5"
"1789","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","1","10","1621","39","1360","68","1","3","5"
"1792","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","1716","32","1260","150","1","3","5"
"1794","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","1711","47","1590","208","1","3","5"
"1793","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","2","1716","47","1610","223","1","3","5"
"1796","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","1656","48","1565","123","1","3","5"
"1795","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","1711","48","1830","383","1","3","5"
"1798","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","1716","48","2770","1348","1","3","5"
"1797","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","5","1711","48","2025","435","1","3","5"
"1802","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","1224","48","3200","2001","1","3","5"
"1801","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","1308","48","3360","2001","1","3","5"
"1807","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","944","48","2770","2005","1","3","5"
"1799","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","1716","48","2500","933","1","3","5"
"1800","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","2","10","1656","48","3235","1719","1","3","5"
"1805","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","1253","48","3305","2002","1","3","5"
"1803","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","2","1483","47","3560","2003","1","3","5"
"1804","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","1431","48","3570","2005","1","3","5"
"1806","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","5","1427","48","3525","2002","1","3","5"
"1809","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","1436","48","3605","2009","1","3","5"
"1808","25","30","100","220","false","25","false","5","2","500","40","false","270","60","35","50","15","10","10","1493","48","3605","2010","1","3","5"
"1811","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","22","885","11","1","3","5"
"1812","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","25","930","11","1","3","5"
"1810","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","2","2000","30","1090","42","1","3","5"
"1813","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","2000","41","1255","79","1","3","5"
"1814","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","2000","47","1605","49","1","3","5"
"1816","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","2000","32","1255","10","1","3","5"
"1815","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","5","2000","22","1100","9","1","3","5"
"1818","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","2000","48","1630","55","1","3","5"
"1829","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","913","48","2550","2003","1","3","5"
"1819","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","2000","46","2100","564","1","3","5"
"1817","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","1","10","2000","47","1645","19","1","3","5"
"1820","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","2000","48","2305","654","1","3","5"
"1821","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","2","2000","48","2085","608","1","3","5"
"1822","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","2000","48","3155","1420","1","3","5"
"1823","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","2000","48","2405","630","1","3","5"
"1828","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","1265","48","3005","2001","1","3","5"
"1824","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","5","2000","47","2770","1170","1","3","5"
"1832","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","682","48","2190","2001","1","3","5"
"1825","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","2000","48","2145","423","1","3","5"
"1826","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","2000","48","2735","1108","1","3","5"
"1830","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","2","1348","48","3110","2003","1","3","5"
"1831","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","1124","48","2680","2002","1","3","5"
"1827","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","2","10","2000","48","2215","534","1","3","5"
"1835","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","1025","47","2700","2005","1","3","5"
"1834","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","1104","48","2780","2008","1","3","5"
"1836","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","10","1011","47","2610","2006","1","3","5"
"1833","25","30","100","220","false","25","false","5","2","500","40","false","270","80","35","50","15","10","5","1321","48","3105","2003","1","3","5"
"1837","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","47","1170","577","1","3","5"
"1838","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","48","1205","626","1","3","5"
"1852","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","1125","48","2065","2013","1","3","5"
"1849","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","1257","48","2235","2002","1","3","5"
"1840","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","48","1485","882","1","3","5"
"1842","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","46","1495","896","1","3","5"
"1841","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","5","2000","47","1330","724","1","3","5"
"1839","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","2","2000","48","1140","468","1","3","5"
"1843","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","48","1405","728","1","3","5"
"1844","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","47","1490","877","1","3","5"
"1845","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","1","10","2000","48","1430","794","1","3","5"
"1850","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","1703","48","2495","2005","1","3","5"
"1847","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","2000","48","2405","1730","1","3","5"
"1846","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","2000","48","2375","1698","1","3","5"
"1856","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","772","48","1930","2003","1","3","5"
"1848","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","2","1989","48","2685","2001","1","3","5"
"1860","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","676","48","1915","2006","1","3","5"
"1858","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","785","48","2020","2019","1","3","5"
"1855","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","924","48","2080","2005","1","3","5"
"1857","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","2","844","48","2040","2002","1","3","5"
"1861","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","755","48","1930","2010","1","3","5"
"1863","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","732","48","1905","2005","1","3","5"
"1859","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","5","918","48","2025","2006","1","3","5"
"1851","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","5","2000","48","2620","1926","1","3","5"
"1853","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","1527","47","2405","2014","1","3","5"
"1862","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","10","10","1239","48","2295","2002","1","3","5"
"1854","25","30","100","220","false","25","false","5","2","500","40","false","270","200","35","50","15","2","10","1860","48","2740","2002","1","3","5"
"1864","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1716","38","1010","70","1","3","5"
"1865","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1716","10","715","80","1","3","5"
"1867","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1656","38","915","62","1","3","5"
"1866","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","2","1716","27","790","73","1","3","5"
"1868","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1711","38","1065","62","1","3","5"
"1871","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1716","36","1070","49","1","3","5"
"1870","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1711","36","1075","67","1","3","5"
"1872","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","10","1656","42","1295","75","1","3","5"
"1869","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","1","5","1716","40","965","49","1","3","5"
"1874","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1716","48","1635","317","1","3","5"
"1873","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1711","48","1330","114","1","3","5"
"1875","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","2","1716","43","1285","157","1","3","5"
"1876","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1716","48","2560","1387","1","3","5"
"1877","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1711","48","2600","1263","1","3","5"
"1878","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","5","1711","48","2285","1014","1","3","5"
"1889","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","772","48","2415","2003","1","3","5"
"1879","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","1716","48","2480","1308","1","3","5"
"1880","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","1711","48","2565","1219","1","3","5"
"1888","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","997","48","2725","2006","1","3","5"
"1887","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","1158","48","2965","2004","1","3","5"
"1882","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","1338","48","3170","2006","1","3","5"
"1884","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","1253","48","3135","2004","1","3","5"
"1885","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","1303","48","3185","2002","1","3","5"
"1881","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","2","10","1716","48","2310","1085","1","3","5"
"1886","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","5","1392","48","3390","2005","1","3","5"
"1883","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","2","1592","48","3360","2004","1","3","5"
"1890","25","30","100","220","false","25","false","5","2","500","40","false","500","60","35","50","15","10","10","1374","48","3225","2007","1","3","5"
